REC_ID,FILETERM,FTERMA,FILEDATE,COURSE,CRSLEVEL,CDEPT,CNUM,CTITLE,MINCREDS,MaxCredits,Grade,UGGR,FT_PT,REGCREDS,ADMSTAT,SPECSRV1,SPECSRV2,CATEGORY,ACADEMICPROGRAM,ACADEMICPROGRAMDESCRIPTION,STARTTRM,SEX,AGE,ALIEN,NEWETH,COMBETH,CLASS,CUMATT,CUMCRED,CUMGPA,CUMPTS,HSNAME,SATVERB,SATMATH,SATWRITE,ACT,Wordcount,ZYBooks_Timeliness,ZYBooks_Curiosity,Weighted_Midterm_Total,Weighted_Final_Total,Word_Count
18500,201609,201609,9/1/2016,ENGR_3000,3,ENGR,3000,Mod Tech:Prin/Appl/Impacts,3, ,A,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,4,4,FR,0,0,0,0,HACKENSACK HIGH SCHOOL,480,520,500, , ,1486.956522,693.433584,89.21,100.87,0
18500,201609,201609,9/1/2016,ENWR_1101,1,ENWR,1101,Academic Writing,3, ,A-,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,4,4,FR,0,0,0,0,HACKENSACK HIGH SCHOOL,480,520,500, , ,1486.956522,693.433584,89.21,100.87,0
18500,201609,201609,9/1/2016,MATH_1105,1,MATH,1105,College Algebra,4, ,A,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,4,4,FR,0,0,0,0,HACKENSACK HIGH SCHOOL,480,520,500, , ,1486.956522,693.433584,89.21,100.87,0
18500,201609,201609,9/1/2016,READ_0097,0,READ,97,Fund of College Reading I,0, ,P,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,4,4,FR,0,0,0,0,HACKENSACK HIGH SCHOOL,480,520,500, , ,1486.956522,693.433584,89.21,100.87,0
18500,201609,201609,9/1/2016,UNIV_1001,1,UNIV,1001,Transitioning to Univer Life,1, ,A,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18, ,4,4,FR,0,0,0,0,HACKENSACK HIGH SCHOOL,480,520,500, , ,1486.956522,693.433584,89.21,100.87,0
18500,201702,201702,2/1/2017,CSCI_1202,1,CSCI,1202,Computer Programming II,3, ,A,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,4,4,FR,17,17,3.942,67.01,HACKENSACK HIGH SCHOOL,480,520,500, , ,1486.956522,693.433584,89.21,100.87,0
18500,201702,201702,2/1/2017,CSCI_2215,2,CSCI,2215,Intro to Computer Science,3, ,A,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,4,4,FR,17,17,3.942,67.01,HACKENSACK HIGH SCHOOL,480,520,500, , ,1486.956522,693.433584,89.21,100.87,0
18500,201702,201702,2/1/2017,ENWR_1102,1,ENWR,1102,Academic Research and Writing,3, ,A-,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,4,4,FR,17,17,3.942,67.01,HACKENSACK HIGH SCHOOL,480,520,500, , ,1486.956522,693.433584,89.21,100.87,0
18500,201702,201702,2/1/2017,MATH_1107,1,MATH,1107,Precalculus,4, ,A,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,4,4,FR,17,17,3.942,67.01,HACKENSACK HIGH SCHOOL,480,520,500, , ,1486.956522,693.433584,89.21,100.87,0
18500,201702,201702,2/1/2017,SOS_1213,1,SOS,1213,SOS Exams,0, , ,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,4,4,FR,17,17,3.942,67.01,HACKENSACK HIGH SCHOOL,480,520,500, , ,1486.956522,693.433584,89.21,100.87,0
18500,201702,201702,2/1/2017,SOS_1215,1,SOS,1215,SOS Exams,0, , ,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,4,4,FR,17,17,3.942,67.01,HACKENSACK HIGH SCHOOL,480,520,500, , ,1486.956522,693.433584,89.21,100.87,0
18500,201702,201702,2/1/2017,UNIV_1002,1,UNIV,1002,Prep for Professional Life,1, ,A,UG,F,18,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,19, ,4,4,FR,17,17,3.942,67.01,HACKENSACK HIGH SCHOOL,480,520,500, , ,1486.956522,693.433584,89.21,100.87,0
18504,201609,201609,9/1/2016,ENGR_2286,2,ENGR,2286,Digital System Design,3, ,A,UG,F,14,TRMAT, , ,3,EENG2.TEA,Electrical Engineering,16/FA,M,25, ,2,2,FR,0,14,0,0, , , , , , ,1300.73178,672.998405,77.74,101.5,174
18504,201609,201609,9/1/2016,ENGR_3200,3,ENGR,3200,Adv. Engineering Programming,3, ,A,UG,F,14,TRMAT, , ,3,EENG2.TEA,Electrical Engineering,16/FA,M,25, ,2,2,FR,0,14,0,0, , , , , , ,1300.73178,672.998405,77.74,101.5,174
18504,201609,201609,9/1/2016,MATH_1201,1,MATH,1201,Calculus I,4, ,A-,UG,F,14,TRMAT, , ,3,EENG2.TEA,Electrical Engineering,16/FA,M,25, ,2,2,FR,0,14,0,0, , , , , , ,1300.73178,672.998405,77.74,101.5,174
18504,201609,201609,9/1/2016,PHYS_2201,2,PHYS,2201,LAB: Physics I,1, ,A,UG,F,14,TRMAT, , ,3,EENG2.TEA,Electrical Engineering,16/FA,M,25, ,2,2,FR,0,14,0,0, , , , , , ,1300.73178,672.998405,77.74,101.5,174
18504,201609,201609,9/1/2016,PHYS_2203,2,PHYS,2203,University Physics I,3, ,A,UG,F,14,TRMAT, , ,3,EENG2.TEA,Electrical Engineering,16/FA,M,25, ,2,2,FR,0,14,0,0, , , , , , ,1300.73178,672.998405,77.74,101.5,174
18504,201609,201609,9/1/2016,SOS_1215,1,SOS,1215,SOS Exams,0, , ,UG,F,14,TRMAT, , ,3,EENG2.TEA,Electrical Engineering,16/FA,M,25, ,2,2,FR,0,14,0,0, , , , , , ,1300.73178,672.998405,77.74,101.5,174
18504,201609,201609,9/1/2016,SOS_1213,1,SOS,1213,SOS Exams,0, , ,UG,F,14,TRMAT, , ,3,EENG2.TEA,Electrical Engineering,16/FA,M,25, ,2,2,FR,0,14,0,0, , , , , , ,1300.73178,672.998405,77.74,101.5,174
18504,201702,201702,2/1/2017,CSCI_3268,3,CSCI,3268,Database Systems,3, ,B,UG,F,17,TRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,25, ,2,2,FR,14,28,3.906,54.68, , , , , , ,1300.73178,672.998405,77.74,101.5,174
18504,201702,201702,2/1/2017,ENGR_1301,1,ENGR,1301,"Engr Pract, Graphics and Des",3, ,A,UG,F,17,TRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,25, ,2,2,FR,14,28,3.906,54.68, , , , , , ,1300.73178,672.998405,77.74,101.5,174
18504,201702,201702,2/1/2017,ENGR_2210,2,ENGR,2210,Technical Communications,3, ,B+,UG,F,17,TRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,25, ,2,2,FR,14,28,3.906,54.68, , , , , , ,1300.73178,672.998405,77.74,101.5,174
18504,201702,201702,2/1/2017,MATH_2202,2,MATH,2202,Calculus II,4, ,C,UG,F,17,TRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,25, ,2,2,FR,14,28,3.906,54.68, , , , , , ,1300.73178,672.998405,77.74,101.5,174
18504,201702,201702,2/1/2017,PHYS_2202,2,PHYS,2202,LAB: Physics II,1, ,A-,UG,F,17,TRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,25, ,2,2,FR,14,28,3.906,54.68, , , , , , ,1300.73178,672.998405,77.74,101.5,174
18504,201702,201702,2/1/2017,PHYS_2204,2,PHYS,2204,University Physics II,3, ,C,UG,F,17,TRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,25, ,2,2,FR,14,28,3.906,54.68, , , , , , ,1300.73178,672.998405,77.74,101.5,174
18516,201609,201609,9/1/2016,ART_1178,1,ART,1178,Multimedia on the Internet,3, ,A,UG,F,15,TRMAT, , ,3,INTE2.TEA,Information Technology,16/FA,M,24, ,4,4,SO,0,46,0,0, , , , , , ,1485.714286,1728.146465,81,82.81,145
18516,201609,201609,9/1/2016,CRIM_2218,2,CRIM,2218,ComputerTechnlgies&CyberCrime,3, ,B,UG,F,15,TRMAT, , ,3,INTE2.TEA,Information Technology,16/FA,M,24, ,4,4,SO,0,46,0,0, , , , , , ,1485.714286,1728.146465,81,82.81,145
18516,201609,201609,9/1/2016,ENGR_2286,2,ENGR,2286,Digital System Design,3, ,B+,UG,F,15,TRMAT, , ,3,INTE2.TEA,Information Technology,16/FA,M,24, ,4,4,SO,0,46,0,0, , , , , , ,1485.714286,1728.146465,81,82.81,145
18516,201609,201609,9/1/2016,INFO_2101,2,INFO,2101,Computer Prog for Info Tech I,3, ,B-,UG,F,15,TRMAT, , ,3,INTE2.TEA,Information Technology,16/FA,M,24, ,4,4,SO,0,46,0,0, , , , , , ,1485.714286,1728.146465,81,82.81,145
18516,201609,201609,9/1/2016,MATH_2337,2,MATH,2337,Applied Statistics I,3, ,A-,UG,F,15,TRMAT, , ,3,INTE2.TEA,Information Technology,16/FA,M,24, ,4,4,SO,0,46,0,0, , , , , , ,1485.714286,1728.146465,81,82.81,145
18516,201702,201702,2/1/2017,BIOL_1251,1,BIOL,1251,General Biology I,3, ,C,UG,F,13,TRMAT, , ,1,INTE2.TEA,Information Technology,16/FA,M,24, ,4,4,JR,15,61,3.334,50.01, , , , , , ,1485.714286,1728.146465,81,82.81,145
18516,201702,201702,2/1/2017,BIOL_1253,1,BIOL,1253,Lab:General Biology I,1, ,B,UG,F,13,TRMAT, , ,1,INTE2.TEA,Information Technology,16/FA,M,24, ,4,4,JR,15,61,3.334,50.01, , , , , , ,1485.714286,1728.146465,81,82.81,145
18516,201702,201702,2/1/2017,INFO_2102,2,INFO,2102,Computer Prog for Info Tech II,3, ,B+,UG,F,13,TRMAT, , ,1,INTE2.TEA,Information Technology,16/FA,M,24, ,4,4,JR,15,61,3.334,50.01, , , , , , ,1485.714286,1728.146465,81,82.81,145
18516,201702,201702,2/1/2017,INFO_2106,2,INFO,2106,Web-Site Design and Management,3, ,C,UG,F,13,TRMAT, , ,1,INTE2.TEA,Information Technology,16/FA,M,24, ,4,4,JR,15,61,3.334,50.01, , , , , , ,1485.714286,1728.146465,81,82.81,145
18524,201609,201609,9/1/2016,ENGR_2286,2,ENGR,2286,Digital System Design,3, ,B+,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,0,0,0,0,HACKENSACK HIGH SCHOOL,550,530,560, , ,1257.835643,200,82.11,84.73,263
18524,201609,201609,9/1/2016,ENGR_1301,1,ENGR,1301,"Engr Pract, Graphics and Des",3, ,D,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,0,0,0,0,HACKENSACK HIGH SCHOOL,550,530,560, , ,1257.835643,200,82.11,84.73,263
18524,201609,201609,9/1/2016,ENWR_1101,1,ENWR,1101,Academic Writing,3, ,B-,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,0,0,0,0,HACKENSACK HIGH SCHOOL,550,530,560, , ,1257.835643,200,82.11,84.73,263
18524,201609,201609,9/1/2016,MATH_1105,1,MATH,1105,College Algebra,4, ,B+,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,0,0,0,0,HACKENSACK HIGH SCHOOL,550,530,560, , ,1257.835643,200,82.11,84.73,263
18524,201609,201609,9/1/2016,UNIV_1001,1,UNIV,1001,Transitioning to Univer Life,1, ,A,UG,F,14,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,0,0,0,0,HACKENSACK HIGH SCHOOL,550,530,560, , ,1257.835643,200,82.11,84.73,263
18524,201702,201702,2/1/2017,CHEM_1201,1,CHEM,1201,General Chemistry I,3, ,C-,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,14,14,2.737,38.32,HACKENSACK HIGH SCHOOL,550,530,560, , ,1257.835643,200,82.11,84.73,263
18524,201702,201702,2/1/2017,CHEM_1203,1,CHEM,1203,LAB: General Chemistry I,1, ,B+,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,14,14,2.737,38.32,HACKENSACK HIGH SCHOOL,550,530,560, , ,1257.835643,200,82.11,84.73,263
18524,201702,201702,2/1/2017,ENGR_1204,1,ENGR,1204,Program Lang in Engineering,3, ,C+,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,14,14,2.737,38.32,HACKENSACK HIGH SCHOOL,550,530,560, , ,1257.835643,200,82.11,84.73,263
18524,201702,201702,2/1/2017,ENWR_1102,1,ENWR,1102,Academic Research and Writing,3, ,B,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,14,14,2.737,38.32,HACKENSACK HIGH SCHOOL,550,530,560, , ,1257.835643,200,82.11,84.73,263
18524,201702,201702,2/1/2017,MATH_1107,1,MATH,1107,Precalculus,4, ,B+,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,14,14,2.737,38.32,HACKENSACK HIGH SCHOOL,550,530,560, , ,1257.835643,200,82.11,84.73,263
18524,201702,201702,2/1/2017,UNIV_1002,1,UNIV,1002,Prep for Professional Life,1, ,C-,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,14,14,2.737,38.32,HACKENSACK HIGH SCHOOL,550,530,560, , ,1257.835643,200,82.11,84.73,263
18579,201609,201609,9/1/2016,ENGR_3000,3,ENGR,3000,Mod Tech:Prin/Appl/Impacts,3, ,A-,UG,F,18,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,0,4,0,0,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201609,201609,9/1/2016,ENGR_1301,1,ENGR,1301,"Engr Pract, Graphics and Des",3, ,C+,UG,F,18,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,0,4,0,0,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201609,201609,9/1/2016,ENWR_0098,0,ENWR,98,Fund of Academic Writing I,3, ,P,UG,F,18,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,0,4,0,0,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201609,201609,9/1/2016,MATH_1201,1,MATH,1201,Calculus I,4, ,B+,UG,F,18,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,0,4,0,0,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201609,201609,9/1/2016,PHYS_2201,2,PHYS,2201,LAB: Physics I,1, ,A,UG,F,18,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,0,4,0,0,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201609,201609,9/1/2016,PHYS_2203,2,PHYS,2203,University Physics I,3, ,B-,UG,F,18,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,0,4,0,0,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201609,201609,9/1/2016,READ_0097,0,READ,97,Fund of College Reading I,0, ,P,UG,F,18,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,0,4,0,0,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201609,201609,9/1/2016,SOS_1215,1,SOS,1215,SOS Exams,0, , ,UG,F,18,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,0,4,0,0,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201609,201609,9/1/2016,UNIV_1001,1,UNIV,1001,Transitioning to Univer Life,1, ,B+,UG,F,18,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,0,4,0,0,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201702,201702,2/1/2017,ENGR_2286,2,ENGR,2286,Digital System Design,3, ,A,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,15,15,3.111,46.66,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201702,201702,2/1/2017,ENWR_1101,1,ENWR,1101,Academic Writing,3, ,A-,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,15,15,3.111,46.66,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201702,201702,2/1/2017,MATH_2202,2,MATH,2202,Calculus II,4, ,A-,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,15,15,3.111,46.66,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201702,201702,2/1/2017,PHYS_2202,2,PHYS,2202,LAB: Physics II,1, ,A-,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,15,15,3.111,46.66,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201702,201702,2/1/2017,PHYS_2204,2,PHYS,2204,University Physics II,3, ,B,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,15,15,3.111,46.66,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201702,201702,2/1/2017,SOS_1215,1,SOS,1215,SOS Exams,0, , ,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,15,15,3.111,46.66,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18579,201702,201702,2/1/2017,UNIV_1002,1,UNIV,1002,Prep for Professional Life,1, ,A,UG,F,15,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,F,18, ,5,5,FR,15,15,3.111,46.66,PLEASANT GROVE HIGH SCHOOL,460,630,450, ,319,1169.58042,500,85.2,93.26, 
18591,201609,201609,9/1/2016,CSCI_1201,1,CSCI,1201,Computer Programming I,3, ,A,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18,PR,3,3,FR,0,0,0,0,LEONIA HIGH SCHOOL,610,560,540, ,0,1400,300,56.92,83.75, 
18591,201609,201609,9/1/2016,ENGR_3000,3,ENGR,3000,Mod Tech:Prin/Appl/Impacts,3, ,A-,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18,PR,3,3,FR,0,0,0,0,LEONIA HIGH SCHOOL,610,560,540, ,0,1400,300,56.92,83.75, 
18591,201609,201609,9/1/2016,ENWR_1101,1,ENWR,1101,Academic Writing,3, ,B+,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18,PR,3,3,FR,0,0,0,0,LEONIA HIGH SCHOOL,610,560,540, ,0,1400,300,56.92,83.75, 
18591,201609,201609,9/1/2016,HIST_1214,1,HIST,1214,World History to 1500,3, ,A,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18,PR,3,3,FR,0,0,0,0,LEONIA HIGH SCHOOL,610,560,540, ,0,1400,300,56.92,83.75, 
18591,201609,201609,9/1/2016,MATH_1105,1,MATH,1105,College Algebra,4, ,C+,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18,PR,3,3,FR,0,0,0,0,LEONIA HIGH SCHOOL,610,560,540, ,0,1400,300,56.92,83.75, 
18591,201609,201609,9/1/2016,UNIV_1001,1,UNIV,1001,Transitioning to Univer Life,1, ,A,UG,F,17,FRMAT, , ,2,CSCI2.TEA,Computer Science,16/FA,M,18,PR,3,3,FR,0,0,0,0,LEONIA HIGH SCHOOL,610,560,540, ,0,1400,300,56.92,83.75, 
18591,201702,201702,2/1/2017,CSCI_1202,1,CSCI,1202,Computer Programming II,3, ,A,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18,PR,3,3,FR,17,17,3.431,58.32,LEONIA HIGH SCHOOL,610,560,540, ,0,1400,300,56.92,83.75, 
18591,201702,201702,2/1/2017,CSCI_2215,2,CSCI,2215,Intro to Computer Science,3, ,A-,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18,PR,3,3,FR,17,17,3.431,58.32,LEONIA HIGH SCHOOL,610,560,540, ,0,1400,300,56.92,83.75, 
18591,201702,201702,2/1/2017,ENGR_2286,2,ENGR,2286,Digital System Design,3, ,B+,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18,PR,3,3,FR,17,17,3.431,58.32,LEONIA HIGH SCHOOL,610,560,540, ,0,1400,300,56.92,83.75, 
18591,201702,201702,2/1/2017,ENWR_1102,1,ENWR,1102,Academic Research and Writing,3, ,B,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18,PR,3,3,FR,17,17,3.431,58.32,LEONIA HIGH SCHOOL,610,560,540, ,0,1400,300,56.92,83.75, 
18591,201702,201702,2/1/2017,MATH_1107,1,MATH,1107,Precalculus,4, ,C+,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18,PR,3,3,FR,17,17,3.431,58.32,LEONIA HIGH SCHOOL,610,560,540, ,0,1400,300,56.92,83.75, 
18591,201702,201702,2/1/2017,SOS_1215,1,SOS,1215,SOS Exams,0, , ,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18,PR,3,3,FR,17,17,3.431,58.32,LEONIA HIGH SCHOOL,610,560,540, ,0,1400,300,56.92,83.75, 
18591,201702,201702,2/1/2017,UNIV_1002,1,UNIV,1002,Prep for Professional Life,1, ,A,UG,F,17,FRMAT, , ,1,CSCI2.TEA,Computer Science,16/FA,M,18,PR,3,3,FR,17,17,3.431,58.32,LEONIA HIGH SCHOOL,610,560,540, ,0,1400,300,56.92,83.75, 
18636,201609,201609,9/1/2016,EDUC_4430,4,EDUC,4430,Metacog Strategies I,2, ,C+,UG,F,17,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,0,0,0,0,WATCHUNG HILLS REG SCHOOL,610,580,600, , ,1444.193364,287.5,55.8,57.12,194
18636,201609,201609,9/1/2016,ENGR_2286,2,ENGR,2286,Digital System Design,3, ,D,UG,F,17,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,0,0,0,0,WATCHUNG HILLS REG SCHOOL,610,580,600, , ,1444.193364,287.5,55.8,57.12,194
18636,201609,201609,9/1/2016,ENGR_1301,1,ENGR,1301,"Engr Pract, Graphics and Des",3, ,F,UG,F,17,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,0,0,0,0,WATCHUNG HILLS REG SCHOOL,610,580,600, , ,1444.193364,287.5,55.8,57.12,194
18636,201609,201609,9/1/2016,MATH_1105,1,MATH,1105,College Algebra,4, ,C-,UG,F,17,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,0,0,0,0,WATCHUNG HILLS REG SCHOOL,610,580,600, , ,1444.193364,287.5,55.8,57.12,194
18636,201609,201609,9/1/2016,PHED_1167,1,PHED,1167,Weight Training,1, ,B-,UG,F,17,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,0,0,0,0,WATCHUNG HILLS REG SCHOOL,610,580,600, , ,1444.193364,287.5,55.8,57.12,194
18636,201609,201609,9/1/2016,UNIV_1001,1,UNIV,1001,Transitioning to Univer Life,1, ,B,UG,F,17,FRMAT, , ,2,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,0,0,0,0,WATCHUNG HILLS REG SCHOOL,610,580,600, , ,1444.193364,287.5,55.8,57.12,194
18636,201702,201702,2/1/2017,EDUC_2294,2,EDUC,2294,Metacognitive Skills II,2, ,C,UG,F,14,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,14,11,1.429,20.01,WATCHUNG HILLS REG SCHOOL,610,580,600, , ,1444.193364,287.5,55.8,57.12,194
18636,201702,201702,2/1/2017,ENGR_1301,1,ENGR,1301,"Engr Pract, Graphics and Des",3, ,C-,UG,F,14,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,14,11,1.429,20.01,WATCHUNG HILLS REG SCHOOL,610,580,600, , ,1444.193364,287.5,55.8,57.12,194
18636,201702,201702,2/1/2017,ENGR_3000,3,ENGR,3000,Mod Tech:Prin/Appl/Impacts,3, ,A-,UG,F,14,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,14,11,1.429,20.01,WATCHUNG HILLS REG SCHOOL,610,580,600, , ,1444.193364,287.5,55.8,57.12,194
18636,201702,201702,2/1/2017,MATH_1107,1,MATH,1107,Precalculus,4, ,B,UG,F,14,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,14,11,1.429,20.01,WATCHUNG HILLS REG SCHOOL,610,580,600, , ,1444.193364,287.5,55.8,57.12,194
18636,201702,201702,2/1/2017,PHED_1133,1,PHED,1133,Personal Fitness,1, ,A,UG,F,14,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,14,11,1.429,20.01,WATCHUNG HILLS REG SCHOOL,610,580,600, , ,1444.193364,287.5,55.8,57.12,194
18636,201702,201702,2/1/2017,SOS_1215,1,SOS,1215,SOS Exams,0, , ,UG,F,14,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,14,11,1.429,20.01,WATCHUNG HILLS REG SCHOOL,610,580,600, , ,1444.193364,287.5,55.8,57.12,194
18636,201702,201702,2/1/2017,UNIV_1002,1,UNIV,1002,Prep for Professional Life,1, ,A-,UG,F,14,FRMAT, , ,1,EENG2.TEA,Electrical Engineering,16/FA,M,18, ,3,3,FR,14,11,1.429,20.01,WATCHUNG HILLS REG SCHOOL,610,580,600, , ,1444.193364,287.5,55.8,57.12,194
18644,201609,201609,9/1/2016,ART_1178,1,ART,1178,Multimedia on the Internet,3, ,A,UG,F,17,FRMAT,EFE, ,2,UNEF2.TEA,Undeclared Liberal Arts,16/FA,F,18, ,2,2,FR,0,0,0,0,ENRICO FERMI HIGH SCHOOL,460,420,420, ,100,1225.694861,300,60.36,71.3, 
